Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
bryce,l_a,12_1,12,1,6,0.111235142,0.039890289,0.151125431,0.128698587,0.239933729,0.088808298
bryce,a_t,1_20,1,20,6,0.088808298,0.023934841,0.112743139,0.175744057,0.264552355,0.151809216
bryce,t_e,20_5,20,5,6,0.151809216,-0.05571723,0.096091986,0.064125299,0.215934515,0.119842529
bryce,e_n,5_14,5,14,6,0.119842529,0.008023977,0.127866507,0.112167597,0.232010126,0.10414362
bryce,n_t,14_20,14,20,6,0.10414362,0.080009937,0.184153557,0.248831034,0.352974653,0.168821096
bryce,t_~,20_0,20,0,6,0.168821096,-0.048897982,0.119923115,0.079025984,0.24784708,0.127923965
bryce,~_u,0_21,0,21,6,0.127923965,0.016051769,0.143975735,0.207999945,0.33592391,0.191948175
bryce,u_k,21_11,21,11,6,0.191948175,-0.072049141,0.119899035,0.063965559,0.255913734,0.1360147
bryce,k_e,11_5,11,5,6,0.1360147,0.02393508,0.15994978,0.11172843,0.24774313,0.08779335
bryce,v_a,22_1,22,1,3,0.087815285,0.128424168,0.216239452,0.256006241,0.343821526,0.127582073
bryce,a_n,1_14,1,14,3,0.127582073,0.004029751,0.131611824,0.160686731,0.288268805,0.156656981
bryce,n_~,14_0,14,0,3,0.156656981,-0.06509161,0.091565371,0.06328702,0.219944,0.12837863
bryce,~_h,0_8,0,8,3,0.12837863,0.304177523,0.432556152,0.431482077,0.559860706,0.127304554
bryce,h_i,8_9,8,9,3,0.127304554,0.104323387,0.231627941,0.232144117,0.359448671,0.12782073
