Subject,Char_Total_Str,Char_Total_Int,Char_Init,Char_End,Class,Current_Dwell,Interval,Press_Flight,Release_Flight,Digraph,Later_Dwell
adhy,h_u,8_21,8,21,4,0.116119862,0.084769964,0.200889826,0.200974703,0.317094564,0.116204739
adhy,u_m,21_13,21,13,4,0.116204739,0.147310495,0.263515234,0.301501989,0.417706728,0.154191494
adhy,m_~,13_0,13,0,4,0.154191494,0.015535355,0.169726849,0.14735198,0.301543474,0.131816626
adhy,~_b,0_2,0,2,4,0.131816626,0.300460815,0.432277441,0.46949172,0.601308346,0.169030905
adhy,b_i,2_9,2,9,4,0.169030905,0.184848309,0.353879213,0.332218885,0.50124979,0.147370577
adhy,i_r,9_18,9,18,4,0.147370577,0.015623331,0.162993908,0.11963582,0.267006397,0.104012489
adhy,r_c,18_3,18,3,4,0.104012489,0.11818862,0.222201109,0.265664816,0.369677305,0.147476196
adhy,c_h,3_8,3,8,4,0.147476196,-0.069245815,0.078230381,0.046876669,0.194352865,0.116122484
adhy,l_a,12_1,12,1,5,0.116171837,-0.046967506,0.06920433,0.069079876,0.185251713,0.116047382
adhy,a_u,1_21,1,21,5,0.116047382,0.031250715,0.147298098,0.153207779,0.269255161,0.121957064
adhy,u_g,21_7,21,7,5,0.121957064,0.031284332,0.153241396,0.131779671,0.253736734,0.100495338
adhy,g_h,7_8,7,8,5,0.100495338,0.031251907,0.131747246,0.131626129,0.232121468,0.100374222
adhy,h_~,8_0,8,0,5,0.100374222,0.084369659,0.184743881,0.254123211,0.354497433,0.169753551
adhy,~_s,0_19,0,19,5,0.169753551,0.062388897,0.232142448,0.178554296,0.348307848,0.1161654
adhy,s_t,19_20,19,20,5,0.1161654,0.037987232,0.154152632,0.153944016,0.270109415,0.115956783
adhy,t_u,20_21,20,21,5,0.115956783,-0.046904802,0.069051981,0.031360626,0.14731741,0.078265429
adhy,u_n,21_14,21,14,5,0.078265429,0.12258029,0.200845718,0.200845718,0.279111147,0.078265429
adhy,v_a,22_1,22,1,6,0.131859779,0.031250954,0.163110733,0.216615915,0.348475695,0.185364962
adhy,a_r,1_18,1,18,6,0.185364962,0.253761768,0.43912673,0.369763136,0.555128098,0.116001368
adhy,r_i,18_9,18,9,6,0.116001368,-0.015657425,0.100343943,0.100351095,0.216352463,0.11600852
adhy,i_e,9_5,9,5,6,0.11600852,-0.037858009,0.078150511,0.046846867,0.162855387,0.084704876
adhy,e_s,5_19,5,19,6,0.084704876,0.069055796,0.153760672,0.216295242,0.301000118,0.147239447
adhy,s_~,19_0,19,0,6,0.147239447,-0.015654087,0.13158536,0.122499704,0.269739151,0.138153791
adhy,~_c,0_3,0,3,6,0.138153791,-0.037777662,0.100376129,0.093780994,0.231934786,0.131558657
adhy,c_r,3_18,3,18,6,0.131558657,0.106872797,0.238431454,0.238476276,0.370034933,0.131603479
adhy,r_y,18_25,18,25,6,0.131603479,-0.053452492,0.078150988,0.046846628,0.178450108,0.10029912
adhy,y_a,25_1,25,1,3,0.100286961,-0.01563096,0.084656,0.137971878,0.238258839,0.153602839
adhy,a_m,1_13,1,13,3,0.153602839,-0.015639305,0.137963533,0.100309134,0.253911972,0.115948439
adhy,m_~,13_0,13,0,3,0.115948439,-0.015640259,0.10030818,0.131345272,0.247293711,0.146985531
adhy,~_r,0_18,0,18,3,0.146985531,-0.046962738,0.100022793,0.100365639,0.24735117,0.147328377
adhy,r_a,18_1,18,1,3,0.147328377,-0.08468914,0.062639236,0.053007126,0.200335503,0.137696266
adhy,a_n,1_14,1,14,3,0.137696266,-0.037271976,0.10042429,0.015687466,0.153383732,0.052959442
adhy,n_d,14_4,14,4,3,0.052959442,0.03123188,0.084191322,0.16249752,0.215456963,0.13126564
adhy,d_o,4_15,4,15,3,0.13126564,-0.06238389,0.06888175,0.100353479,0.23161912,0.16273737
adhy,o_m,15_13,15,13,3,0.16273737,-0.078153849,0.084583521,0.037610769,0.200348139,0.115764618
adhy,f_i,6_9,6,9,4,0.116072416,-0.015625,0.100447416,0.115971088,0.232043505,0.131596088
adhy,i_s,9_19,9,19,4,0.131596088,0.06928277,0.200878859,0.185429096,0.317025185,0.116146326
adhy,s_t,19_20,19,20,4,0.116146326,0.053535938,0.169682264,0.154097557,0.270243883,0.100561619
adhy,t_~,20_0,20,0,4,0.100561619,-0.022323132,0.078238487,0.116042376,0.216603994,0.138365507
adhy,~_t,0_20,0,20,4,0.138365507,-0.015615225,0.122750282,0.100623131,0.238988638,0.116238356
adhy,t_r,20_18,20,18,4,0.116238356,0.100525141,0.216763496,0.247923613,0.364161968,0.147398472
adhy,r_a,18_1,18,1,4,0.147398472,-0.078265905,0.069132566,0.100402832,0.247801304,0.178668737
adhy,a_i,1_9,1,9,4,0.178668737,-0.084816933,0.093851805,0.053555727,0.232224464,0.13837266
adhy,i_n,9_14,9,14,4,0.13837266,-0.069180965,0.069191694,0.062410116,0.200782776,0.131591082
adhy,b_a,2_1,2,1,5,0.122890234,0.015762329,0.138652563,0.131767988,0.254658222,0.116005659
adhy,a_s,1_19,1,19,5,0.116005659,-0.031314611,0.084691048,0.100598812,0.216604471,0.131913424
adhy,s_i,19_9,19,9,5,0.131913424,-0.031390429,0.100522995,0.131655455,0.263568878,0.163045883
adhy,i_l,9_12,9,12,5,0.163045883,-0.015622377,0.147423506,0.100649595,0.263695478,0.116271973
adhy,l_~,12_0,12,0,5,0.116271973,0.015625477,0.131897449,0.084804058,0.201076031,0.069178581
adhy,~_u,0_21,0,21,5,0.069178581,0.06919241,0.138370991,0.147227764,0.216406345,0.078035355
adhy,u_n,21_14,21,14,5,0.078035355,0.122613668,0.200649023,0.207186699,0.285222054,0.08457303
adhy,n_t,14_20,14,20,5,0.08457303,-0.022125959,0.062447071,0.078145742,0.162718773,0.100271702
adhy,t_o,20_15,20,15,5,0.100271702,0.069039583,0.169311285,0.153700829,0.25397253,0.084661245
adhy,d_e,4_5,4,5,6,0.090267658,0.126172781,0.216440439,0.226249218,0.316516876,0.100076437
adhy,e_t,5_20,5,20,6,0.100076437,0.169664383,0.26974082,0.285780191,0.385856628,0.116115808
adhy,t_a,20_1,20,1,6,0.116115808,-0.01550889,0.100606918,0.084817171,0.20093298,0.100326061
adhy,a_c,1_3,1,3,6,0.100326061,0.116175652,0.216501713,0.263493538,0.363819599,0.147317886
adhy,c_h,3_8,3,8,6,0.147317886,-0.031340599,0.115977287,0.084717989,0.232035875,0.116058588
