Subject,Sequence,D|0,I|0+1,PF|0+1,RF|0+1,G|0+1,D|1,I|1+2,PF|1+2,RF|1+2,G|1+2,D|2,I|2+3,PF|2+3,RF|2+3,G|2+3,D|3,I|3+4,PF|3+4,RF|3+4,G|3+4,D|4,T2-D-S,T2-I-S,T2-PF-S,T2-RF-S,T2-G-S,T2-D-M,T2-I-M,T2-PF-M,T2-RF-M,T2-G-M,T2-D-VAR,T2-I-VAR,T2-PF-VAR,T2-RF-VAR,T2-G-VAR,T2-D-SD,T2-I-SD,T2-PF-SD,T2-RF-SD,T2-G-SD,T3_I|0+2,T3_PF|0+2,T3_RF|0+2,T3_G|0+2,T3_I|1+3,T3_PF|1+3,T3_RF|1+3,T3_G|1+3,T3_I|2+4,T3_PF|2+4,T3_RF|2+4,T3_G|2+4,T3-I-S,T3-PF-S,T3-RF-S,T3-G-S,T3-I-M,T3-PF-M,T3-RF-M,T3-G-M,T3-I-VAR,T3-PF-VAR,T3-RF-VAR,T3-G-VAR,T3-I-SD,T3-PF-SD,T3-RF-SD,T3-G-SD,T4_I|0+3,T4_PF|0+3,T4_RF|0+3,T4_G|0+3,T4_I|1+4,T4_PF|1+4,T4_RF|1+4,T4_G|1+4,T4-I-S,T4-PF-S,T4-RF-S,T4-G-S,T4-I-M,T4-PF-M,T4-RF-M,T4-G-M,T4-I-VAR,T4-PF-VAR,T4-RF-VAR,T4-G-VAR,T4-I-SD,T4-PF-SD,T4-RF-SD,T4-G-SD,T5_I|0+4,T5_PF|0+4,T5_RF|0+4,T5_G|0+4
jc,alkyd,0.095036745,0.048415422,0.143452168,0.152100801,0.247137547,0.103685379,0.097070932,0.200756311,0.167798996,0.271484375,0.070728064,0.472375154,0.543103218,0.576374054,0.647102118,0.103998899,0.360279799,0.464278698,0.480933428,0.584932327,0.120653629,0.494102716,0.978141308,1.351590395,1.377207279,1.750656366,0.098820543,0.244535327,0.337897599,0.34430182,0.437664092,0.000332668,0.041838845,0.038232762,0.046873399,0.043156094,0.018239176,0.204545459,0.195531998,0.216502653,0.207740449,0.249171734,0.344208479,0.319899797,0.414936543,0.64017415,0.743859529,0.74417305,0.847858429,0.936653852,1.007381916,1.057307482,1.128035545,1.825999737,2.095449924,2.121380329,2.390830517,0.608666579,0.698483308,0.707126776,0.796943506,0.118902461,0.111494003,0.136971843,0.129071794,0.344822362,0.333907177,0.370097072,0.359265632,0.792274952,0.887311697,0.896273851,0.991310596,1.104452848,1.208138227,1.225106478,1.328791857,1.8967278,2.095449924,2.121380329,2.320102453,0.9483639,1.047724962,1.060690165,1.160051227,0.04872752,0.051464831,0.054065448,0.056946801,0.220743108,0.226858615,0.23251978,0.238635288,1.25655365,1.351590395,1.377207279,1.472244024
jc,weans,0.190990686,0.015889645,0.206880331,0.06370306,0.254693747,0.047813416,0.016264915,0.064078331,0.127738953,0.175552368,0.111474037,0.024122715,0.135596752,0.088563919,0.200037956,0.064441204,0.039529324,0.103970528,0.119962215,0.184403419,0.080432892,0.495152235,0.095806599,0.510525942,0.399968147,0.81468749,0.099030447,0.02395165,0.127631485,0.099992037,0.203671873,0.003194249,0.000122258,0.003647556,0.000872064,0.001259472,0.056517691,0.011057049,0.060395004,0.029530725,0.035489044,0.079967976,0.270958662,0.191442013,0.382432699,0.151861668,0.199675083,0.216302872,0.264116287,0.128093243,0.23956728,0.208526134,0.320000172,0.359922886,0.710201025,0.616271019,0.966549158,0.119974295,0.236733675,0.205423673,0.322183053,0.001341614,0.001276359,0.000161735,0.003503267,0.036628046,0.035726169,0.012717489,0.059188403,0.215564728,0.406555414,0.280005932,0.470996618,0.255832195,0.303645611,0.336265087,0.384078503,0.471396923,0.710201025,0.616271019,0.855075121,0.235698462,0.355100513,0.308135509,0.42753756,0.000810734,0.005295214,0.001582546,0.003777379,0.028473399,0.07276822,0.03978123,0.061460389,0.319535255,0.510525942,0.399968147,0.590958834
jc,eking,0.094991207,0.047996044,0.142987251,0.127996922,0.222988129,0.080000877,0.088001013,0.16800189,0.264003038,0.344003916,0.176002026,-0.064000845,0.112001181,0.064000845,0.240002871,0.12800169,-0.040002584,0.087999105,0.05599761,0.1839993,0.096000195,0.574995995,0.031993628,0.510989428,0.511998415,0.990994215,0.114999199,0.007998407,0.127747357,0.127999604,0.247748554,0.001469144,0.005162738,0.001226849,0.009259021,0.004667379,0.038329408,0.071852199,0.035026406,0.096223806,0.068318217,0.215997934,0.310989141,0.39199996,0.486991167,0.200002193,0.280003071,0.328003883,0.408004761,0.02399826,0.200000286,0.119998455,0.296000481,0.439998388,0.790992498,0.840002298,1.190996408,0.146666129,0.263664166,0.280000766,0.396998803,0.01134952,0.003279851,0.020224429,0.009210209,0.106534128,0.057269987,0.142212619,0.095969833,0.327999115,0.422990322,0.456000805,0.550992012,0.288001299,0.368002176,0.384001493,0.464002371,0.616000414,0.790992498,0.840002298,1.014994383,0.308000207,0.395496249,0.420001149,0.507497191,0.000799913,0.001511848,0.00259195,0.003783599,0.028282727,0.038882491,0.050911201,0.061510965,0.41599822,0.510989428,0.511998415,0.606989622
jc,heavy,0.088241816,0.040106297,0.128348112,0.09610796,0.184349775,0.056001663,0.112162113,0.168163776,0.200823307,0.25682497,0.088661194,0.07090497,0.159566164,0.167275667,0.255936861,0.096370697,0.136676311,0.233047009,0.224669695,0.321040392,0.087993383,0.417268753,0.359849691,0.689125061,0.688876629,1.018151999,0.083453751,0.089962423,0.172281265,0.172219157,0.254538,0.000247779,0.001841278,0.001933742,0.00312887,0.003118714,0.015740997,0.042910113,0.04397433,0.055936299,0.055845448,0.208270073,0.296511889,0.296931267,0.385173082,0.271728277,0.32772994,0.368098974,0.424100637,0.303951979,0.392613173,0.391945362,0.480606556,0.783950329,1.016855001,1.056975603,1.289880276,0.261316776,0.338951667,0.352325201,0.429960092,0.002370056,0.00240331,0.002443529,0.002302637,0.048683224,0.049023561,0.04943206,0.047985799,0.367836237,0.456078053,0.464206934,0.55244875,0.504775286,0.560776949,0.592768669,0.648770332,0.872611523,1.016855001,1.056975603,1.201219082,0.436305761,0.508427501,0.528487802,0.600609541,0.009376152,0.005480929,0.00826406,0.004638924,0.09683053,0.0740333,0.090906875,0.068109644,0.600883245,0.689125061,0.688876629,0.777118444
jc,discs,0.064001083,0.056001186,0.12000227,0.184002876,0.24800396,0.12800169,0.023996353,0.151998043,0.079998255,0.207999945,0.056001902,0.121701956,0.177703857,0.20068574,0.256687641,0.078983784,0.160330057,0.239313841,0.240322113,0.319305897,0.079992056,0.406980515,0.362029552,0.689018011,0.705008984,1.031997442,0.081396103,0.090507388,0.172254503,0.176252246,0.257999361,0.000781831,0.003820901,0.002555757,0.004675616,0.002120021,0.027961239,0.061813434,0.050554493,0.068378473,0.046043681,0.207999229,0.272000313,0.264001131,0.328002214,0.201700211,0.3297019,0.280683994,0.408685684,0.361015797,0.417017698,0.441007853,0.497009754,0.770715237,1.018719912,0.985692978,1.233697653,0.256905079,0.339573304,0.328564326,0.411232551,0.008139201,0.005330594,0.009552239,0.007145752,0.090217518,0.073010917,0.097735559,0.08453255,0.385703087,0.44970417,0.464686871,0.528687954,0.441014051,0.569015741,0.521006107,0.649007797,0.826717138,1.018719912,0.985692978,1.177695751,0.413358569,0.509359956,0.492846489,0.588847876,0.001529651,0.007117626,0.001585928,0.007238432,0.039110758,0.084366021,0.039823714,0.085078977,0.625016928,0.689018011,0.705008984,0.769010067
jc,hence,0.111921787,0.015631199,0.127552986,0.079702616,0.191624403,0.064071417,0.048640013,0.11271143,0.11266923,0.176740646,0.064029217,0.056596279,0.120625496,0.176692963,0.240722179,0.120096684,0.022814751,0.142911434,0.078984737,0.199081421,0.056169987,0.416289091,0.143682241,0.503801346,0.448049545,0.80816865,0.083257818,0.03592056,0.125950336,0.112012386,0.202042162,0.000912583,0.000390897,0.000164623,0.002106252,0.000751202,0.030208992,0.019771109,0.012830561,0.045893918,0.027408065,0.128342628,0.240264416,0.192371845,0.304293633,0.169265509,0.233336926,0.289362192,0.353433609,0.199507713,0.26353693,0.2556777,0.319706917,0.49711585,0.737138271,0.737411737,0.977434158,0.165705283,0.245712757,0.245803912,0.325811386,0.001275624,0.000250273,0.002424901,0.000631633,0.035715875,0.015820031,0.04924328,0.025132305,0.248968124,0.360889912,0.369064808,0.480986595,0.312176943,0.37624836,0.36834693,0.432418346,0.561145067,0.737138271,0.737411737,0.913404942,0.280572534,0.368569136,0.368705869,0.456702471,0.001997677,0.000117941,2.58E-07,0.001179437,0.044695384,0.010860063,0.000507617,0.034342938,0.391879559,0.503801346,0.448049545,0.559971333
jc,cuppa,0.104003429,0.103998423,0.208001852,0.199997663,0.304001093,0.095999241,0.113176584,0.209175825,0.208347559,0.3043468,0.095170975,0.048062325,0.143233299,0.136321545,0.231492519,0.08825922,0.0477705,0.13602972,0.151542187,0.239801407,0.103771687,0.487204552,0.313007832,0.696440697,0.696208954,1.079641819,0.09744091,0.078251958,0.174110174,0.174052238,0.269910455,4.37E-05,0.001241048,0.001593916,0.001259881,0.001576842,0.006608325,0.035228507,0.039923878,0.035494797,0.03970947,0.313174248,0.417177677,0.408345222,0.512348652,0.256409883,0.352409124,0.344669104,0.440668344,0.184092045,0.27926302,0.287863731,0.383034706,0.753676176,1.048849821,1.040878057,1.336051702,0.251225392,0.349616607,0.346959352,0.445350567,0.004185713,0.004760962,0.003632881,0.004196967,0.064697086,0.068999723,0.060273388,0.064783999,0.456407547,0.560410976,0.544666767,0.648670197,0.392439604,0.488438845,0.49621129,0.592210531,0.848847151,1.048849821,1.040878057,1.240880728,0.424423575,0.524424911,0.520439029,0.620440364,0.002045949,0.002589994,0.001173967,0.001593847,0.045232166,0.050891982,0.034263196,0.039923012,0.592437267,0.696440697,0.696208954,0.800212383
jc,takes,0.025997639,0.028990746,0.054988384,0.141174555,0.167172194,0.112183809,0.017002106,0.129185915,0.10400033,0.216184139,0.086998224,0.01604414,0.103042364,0.10355258,0.190550804,0.08750844,0.057407141,0.144915581,0.159851789,0.247360229,0.102444649,0.415132761,0.119444132,0.432132244,0.508579254,0.821267366,0.083026552,0.029861033,0.108033061,0.127144814,0.205316842,0.001128842,0.000371935,0.001548803,0.00078628,0.001186265,0.033598239,0.019285608,0.039354831,0.028040688,0.034442196,0.158176661,0.184174299,0.245174885,0.271172523,0.12004447,0.232228279,0.20755291,0.319736719,0.160959721,0.247957945,0.263404369,0.350402594,0.439180851,0.664360523,0.716132164,0.941311836,0.146393617,0.221453508,0.238710721,0.313770612,0.000522645,0.00110416,0.000811185,0.001596047,0.02286142,0.033228905,0.028481317,0.039950555,0.261219025,0.287216663,0.348727465,0.374725103,0.264960051,0.37714386,0.367404699,0.479588509,0.526179075,0.664360523,0.716132164,0.854313612,0.263089538,0.332180262,0.358066082,0.427156806,7.00E-06,0.00404345,0.00017442,0.005498167,0.002645305,0.06358813,0.013206799,0.074149625,0.406134605,0.432132244,0.508579254,0.534576893
jc,aspen,0.207727432,-0.103874683,0.103852749,0.015815258,0.22354269,0.119689941,0.024516344,0.144206285,0.135722876,0.255412817,0.111206532,0.023996353,0.135202885,0.144002676,0.255209208,0.120006323,0.024000168,0.144006491,0.200000763,0.320007086,0.176000595,0.734630823,-0.031361818,0.52726841,0.495541573,1.054171801,0.146926165,-0.007840455,0.131817102,0.123885393,0.26354295,0.001821125,0.004098981,0.000365181,0.006005845,0.001641257,0.042674637,0.064023285,0.019109698,0.077497386,0.040512425,0.040331602,0.248059034,0.151538134,0.359265566,0.159719229,0.27940917,0.279725552,0.399415493,0.168002844,0.279209375,0.344003439,0.45520997,0.368053675,0.80667758,0.775267124,1.213891029,0.122684558,0.268892527,0.258422375,0.404630343,0.005103662,0.000325536,0.009601092,0.002321728,0.071439916,0.01804261,0.097985164,0.048184315,0.175534487,0.383261919,0.29554081,0.503268242,0.303725719,0.423415661,0.479726315,0.599416256,0.479260206,0.80667758,0.775267124,1.102684498,0.239630103,0.40333879,0.387633562,0.551342249,0.008216496,0.000806161,0.01696215,0.00462222,0.09064489,0.028392983,0.13023882,0.067986913,0.319540977,0.52726841,0.495541573,0.703269005
jc,frock,0.07900095,0.081089973,0.160090923,0.160298824,0.239299774,0.079208851,0.048202991,0.127411842,0.168201208,0.247410059,0.119998217,-0.015996933,0.104001284,0.079046726,0.199044943,0.095043659,0.02487874,0.1199224,0.11248827,0.207531929,0.087609529,0.460861206,0.138174772,0.511426449,0.520035028,0.893286705,0.092172241,0.034543693,0.127856612,0.130008757,0.223321676,0.00028622,0.001666966,0.000557092,0.001760083,0.000558075,0.016918043,0.040828498,0.023602804,0.041953337,0.023623616,0.208501816,0.287502766,0.328500032,0.407500982,0.152204275,0.231413126,0.247247934,0.326456785,0.103925467,0.223923683,0.191534996,0.311533213,0.464631557,0.742839575,0.767282963,1.04549098,0.154877186,0.247613192,0.255760988,0.348496993,0.002739412,0.001207407,0.004744209,0.002666781,0.052339388,0.034747756,0.068878221,0.051640888,0.312503099,0.391504049,0.407546759,0.486547709,0.272126675,0.351335526,0.359736204,0.438945055,0.584629774,0.742839575,0.767282963,0.925492764,0.292314887,0.371419787,0.383641481,0.462746382,0.000815128,0.000806755,0.001142925,0.001133006,0.028550444,0.028403436,0.033807167,0.033660159,0.432425499,0.511426449,0.520035028,0.599035978
